sample_id	cluster_id	size	mean	std
PD058-F0_D780_pyclone	94	1	0.7214721067246321	0.1496415539023376
PD058-F0_D779_pyclone	94	1	0.05877163925067928	0.06167942023212183
PD058-F2_1815_pyclone	95	1	0.42127743729386324	0.20334447253712784
PD058-58_T_pyclone	95	1	0.3724034456671405	0.19470381834100192
PD058-F0_D780_pyclone	95	1	0.663609920457974	0.22052921431961062
PD058-F0_D779_pyclone	95	1	0.056993594339338045	0.06000248400149031
PD058-F2_1815_pyclone	96	1	0.8579494316483716	0.11122637133113594
PD058-58_T_pyclone	96	1	0.21768342731230883	0.11934266873093412
PD058-F0_D780_pyclone	96	1	0.8941450014264262	0.08970339318227237
PD058-F0_D779_pyclone	96	1	0.06481785304698581	0.06735700369385392
PD058-F2_1815_pyclone	97	1	0.3884125836796638	0.17878642711828838
PD058-58_T_pyclone	97	1	0.5017234052089223	0.2133233661914823
PD058-F0_D780_pyclone	97	1	0.5631894932238096	0.2174611098434644
PD058-F0_D779_pyclone	97	1	0.035858470374354134	0.04412575068444615
PD058-F2_1815_pyclone	98	1	0.8010512845703164	0.13073055793938854
PD058-58_T_pyclone	98	1	0.14074465809179204	0.13527866729915827
PD058-F0_D780_pyclone	98	1	0.8188677890215645	0.12762068251708616
PD058-F0_D779_pyclone	98	1	0.08144968480051726	0.08278213425878427
PD058-F2_1815_pyclone	99	1	0.8026163030653837	0.14626758144733257
PD058-58_T_pyclone	99	1	0.6850785669317846	0.17685018958546267
PD058-F0_D780_pyclone	99	1	0.8278165753973628	0.13350724787746615
PD058-F0_D779_pyclone	99	1	0.31060199216725687	0.14365272571523408
PD058-F2_1815_pyclone	100	3	0.8428737921603136	0.07445099250905884
PD058-58_T_pyclone	100	3	0.4444711060355453	0.06578087280846114
PD058-F0_D780_pyclone	100	3	0.5564921761347341	0.06994359785237306
PD058-F0_D779_pyclone	100	3	0.8460695350266656	0.0673858479738313
PD058-F2_1815_pyclone	101	1	0.8384996580241948	0.10427677894123212
PD058-58_T_pyclone	101	1	0.2629465215646499	0.08457139997332372
PD058-F0_D780_pyclone	101	1	0.8866855213935178	0.08330507940606625
PD058-F0_D779_pyclone	101	1	0.05262603788332492	0.03798557778048033
PD058-F2_1815_pyclone	102	1	0.22539534641730016	0.1472347253938126
PD058-58_T_pyclone	102	1	0.5961868114509892	0.1774532914823928
PD058-F0_D780_pyclone	102	1	0.4798384812391007	0.16944729377641113
PD058-F0_D779_pyclone	102	1	0.18536019316081853	0.10320273411827267
PD058-F2_1815_pyclone	103	1	0.8805163977090672	0.09424153212229272
PD058-58_T_pyclone	103	1	0.11485379890659231	0.07921410285521861
PD058-F0_D780_pyclone	103	1	0.9002142948111371	0.08244201997279674
PD058-F0_D779_pyclone	103	1	0.04366354523338265	0.04732036234163373
PD058-F2_1815_pyclone	104	1	0.7469612952378106	0.12411343552265253
PD058-58_T_pyclone	104	1	0.4152400415677108	0.1103612143115565
PD058-F0_D780_pyclone	104	1	0.6963429661899778	0.1267019918930964
PD058-F0_D779_pyclone	104	1	0.03460772017128235	0.03858510652291355
PD058-F2_1815_pyclone	105	1	0.4957918901902996	0.1850765538967498
PD058-58_T_pyclone	105	1	0.48356122461750484	0.16019040375450688
PD058-F0_D780_pyclone	105	1	0.5392576725302615	0.18060141164042257
PD058-F0_D779_pyclone	105	1	0.05531727436788922	0.05841840407988092
PD058-F2_1815_pyclone	106	1	0.7879916829446016	0.13385407916048067
PD058-58_T_pyclone	106	1	0.2723958810653104	0.10078639496425008
PD058-F0_D780_pyclone	106	1	0.9168155423739702	0.0726653677119248
PD058-F0_D779_pyclone	106	1	0.03597395988684602	0.03990978771097935
PD058-F2_1815_pyclone	107	1	0.7412787527085503	0.11568351038073658
PD058-58_T_pyclone	107	1	0.2481684823183151	0.09925015616605337
PD058-F0_D780_pyclone	107	1	0.8038270559219172	0.1159456041880624
PD058-F0_D779_pyclone	107	1	0.07051675668698196	0.050030936525950954
PD058-F2_1815_pyclone	108	1	0.5454407654152604	0.10440775690967515
PD058-58_T_pyclone	108	1	0.6506584309797749	0.1369103763968522
PD058-F0_D780_pyclone	108	1	0.9492663969092073	0.05047654250738799
PD058-F0_D779_pyclone	108	1	0.028128019873823	0.032265548110463255
PD058-F2_1815_pyclone	109	1	0.5296533407248784	0.08444551022832668
PD058-58_T_pyclone	109	1	0.08932774272200067	0.03865681130427821
PD058-F0_D780_pyclone	109	1	0.4291499255661969	0.08068682099465722
PD058-F0_D779_pyclone	109	1	0.9098313820593641	0.06742715494736148
PD058-F2_1815_pyclone	110	1	0.8634193500397731	0.09613593810726712
PD058-58_T_pyclone	110	1	0.2723958810653104	0.10078639496425008
PD058-F0_D780_pyclone	110	1	0.9110086468446854	0.07215524539695138
PD058-F0_D779_pyclone	110	1	0.038228848553398385	0.04209062397770809
PD058-F2_1815_pyclone	111	1	0.568276479588789	0.19544552704255883
PD058-58_T_pyclone	111	1	0.288776371003712	0.13494983913328373
PD058-F0_D780_pyclone	111	1	0.8425263662324358	0.11915435099413517
PD058-F0_D779_pyclone	111	1	0.0890107938344783	0.08970238668662807
PD058-F2_1815_pyclone	112	1	0.75398801495758	0.22583979363573312
PD058-58_T_pyclone	112	1	0.46673799977511854	0.1593417727991
PD058-F0_D780_pyclone	112	1	0.7528212106122799	0.21751992507492415
PD058-F0_D779_pyclone	112	1	0.44173487159505403	0.0778220392665967
PD058-F2_1815_pyclone	113	1	0.8268511955147954	0.11696801879706865
PD058-58_T_pyclone	113	1	0.23191196216757645	0.11131409942583295
PD058-F0_D780_pyclone	113	1	0.653288979801204	0.16048073722617967
PD058-F0_D779_pyclone	113	1	0.05373420179232602	0.056919666249492025
PD058-F2_1815_pyclone	114	1	0.7829166739328647	0.12694272566790646
PD058-58_T_pyclone	114	1	0.2386049637223367	0.11415818200145379
PD058-F0_D780_pyclone	114	1	0.878035436070037	0.09611894102056161
PD058-F0_D779_pyclone	114	1	0.0469787302862454	0.050493099295084845
PD058-F2_1815_pyclone	115	1	0.657935866720297	0.2116749744171619
PD058-58_T_pyclone	115	1	0.34766498095664305	0.10658076516629995
PD058-F0_D780_pyclone	115	1	0.6405143362802161	0.13322349712665482
PD058-F0_D779_pyclone	115	1	0.03460772017128235	0.03858510652291355
PD058-F2_1815_pyclone	116	1	0.8930238679280814	0.0865064100022132
PD058-58_T_pyclone	116	1	0.28311839653372295	0.10416607266857494
PD058-F0_D780_pyclone	116	1	0.8089695423111476	0.11380742414210673
PD058-F0_D779_pyclone	116	1	0.03333763167683184	0.037351330482377584
PD058-F2_1815_pyclone	117	1	0.9429426929225726	0.054575146737789945
PD058-58_T_pyclone	117	1	0.26733807446011115	0.09918256064765951
PD058-F0_D780_pyclone	117	1	0.808121637247618	0.11634573159284273
PD058-F0_D779_pyclone	117	1	0.033961301039259824	0.03795745278544594
PD058-F2_1815_pyclone	118	1	0.8085302593703692	0.12682021139707847
PD058-58_T_pyclone	118	1	0.2640708033066648	0.10473680750669069
PD058-F0_D780_pyclone	118	1	0.6019706678602531	0.15750975308350984
PD058-F0_D779_pyclone	118	1	0.05877163925067928	0.06167942023212183
PD058-F2_1815_pyclone	119	1	0.7160203345997191	0.21724782092337827
PD058-58_T_pyclone	119	1	0.23310750079433232	0.09588333900935136
PD058-F0_D780_pyclone	119	1	0.7020627831976486	0.2124664013425251
PD058-F0_D779_pyclone	119	1	0.04548930609034301	0.033145760567633735
PD058-F2_1815_pyclone	120	1	0.5749441660854853	0.18859693517762088
PD058-58_T_pyclone	120	1	0.3645804218379016	0.1432752020589414
PD058-F0_D780_pyclone	120	1	0.6581076891798593	0.20205016060908929
PD058-F0_D779_pyclone	120	1	0.016236358201564813	0.020457970845238906
PD058-F2_1815_pyclone	121	1	0.8921465301773858	0.09406807764213583
PD058-58_T_pyclone	121	1	0.16356566458710073	0.11010412883771173
PD058-F0_D780_pyclone	121	1	0.8264160059856279	0.11999691333379198
PD058-F0_D779_pyclone	121	1	0.06711154203986182	0.06950095364200244
PD058-F2_1815_pyclone	122	1	0.7962294874932934	0.12988563754904128
PD058-58_T_pyclone	122	1	0.2386049637223367	0.11415818200145379
PD058-F0_D780_pyclone	122	1	0.6871440510129557	0.17042378223237498
PD058-F0_D779_pyclone	122	1	0.05531727436788922	0.05841840407988092
PD058-F2_1815_pyclone	123	1	0.7348930219798238	0.11215029346927856
PD058-58_T_pyclone	123	1	0.35065082428523187	0.08898761664180521
PD058-F0_D780_pyclone	123	1	0.8024986756246263	0.10879592513611241
PD058-F0_D779_pyclone	123	1	0.019396227256499227	0.02363044701288953
PD058-F2_1815_pyclone	124	1	0.8152505258907942	0.12325146194171202
PD058-58_T_pyclone	124	1	0.2612714477148995	0.1236721305256255
PD058-F0_D780_pyclone	124	1	0.7787568159492775	0.13820834458297235
PD058-F0_D779_pyclone	124	1	0.12136827213350804	0.08341735961402391
PD058-F2_1815_pyclone	125	1	0.37492529157103605	0.22153185523380667
PD058-58_T_pyclone	125	1	0.08550603063645691	0.09652576742614093
PD058-F0_D780_pyclone	125	1	0.6480586115643353	0.22287104462453308
PD058-F0_D779_pyclone	125	1	0.07505221469532322	0.07688187838573343
PD058-F2_1815_pyclone	126	1	0.5213684477356466	0.2080506132314476
PD058-58_T_pyclone	126	1	0.28859947111749684	0.15293613019140376
PD058-F0_D780_pyclone	126	1	0.6800829544845898	0.20046745879571412
PD058-F0_D779_pyclone	126	1	0.037784626945712586	0.04619408616249734
PD058-F2_1815_pyclone	127	1	0.8705727344000751	0.0993656386686506
PD058-58_T_pyclone	127	1	0.2624675882956106	0.09763229399820884
PD058-F0_D780_pyclone	127	1	0.7788597769720945	0.1258606279329407
PD058-F0_D779_pyclone	127	1	0.04077236122259439	0.044542752952400254
PD058-F2_1815_pyclone	128	1	0.620876349953531	0.20272445941401113
PD058-58_T_pyclone	128	1	0.19793352729471816	0.07654969848199297
PD058-F0_D780_pyclone	128	1	0.641848638215947	0.0929269307267839
PD058-F0_D779_pyclone	128	1	0.02052534003632818	0.02672303346399198
PD058-F2_1815_pyclone	129	1	0.873937888885308	0.09492073374857428
PD058-58_T_pyclone	129	1	0.2758772822869132	0.09183539466904325
PD058-F0_D780_pyclone	129	1	0.9277504002652749	0.06349061617898216
PD058-F0_D779_pyclone	129	1	0.039041998404508206	0.042875448007996676
PD058-F2_1815_pyclone	130	1	0.8726825562480526	0.08783212166787009
PD058-58_T_pyclone	130	1	0.2663493538198025	0.08548335222888877
PD058-F0_D780_pyclone	130	1	0.8290297801134777	0.10188042409851832
PD058-F0_D779_pyclone	130	1	0.07807161259664276	0.046584498333187
PD058-F2_1815_pyclone	131	1	0.3578380488071658	0.21190061565689172
PD058-58_T_pyclone	131	1	0.4804613439434274	0.21711136788733762
PD058-F0_D780_pyclone	131	1	0.15159522831957276	0.14434037934690885
PD058-F0_D779_pyclone	131	1	0.6400336490852488	0.17898993245272515
PD058-F2_1815_pyclone	132	1	0.6309647216770947	0.14588317382245325
PD058-58_T_pyclone	132	1	0.32724034242137184	0.12585553517991432
PD058-F0_D780_pyclone	132	1	0.7787568159492775	0.13820834458297235
PD058-F0_D779_pyclone	132	1	0.039041998404508206	0.042875448007996676
PD058-F2_1815_pyclone	133	1	0.6186252160566409	0.15891910656468408
PD058-58_T_pyclone	133	1	0.47028821042433944	0.13026532205905245
PD058-F0_D780_pyclone	133	1	0.5376795531375518	0.14322856597333208
PD058-F0_D779_pyclone	133	1	0.6691135671987731	0.1656937513647044
PD058-F2_1815_pyclone	134	1	0.7427220938438542	0.15425436323829345
PD058-58_T_pyclone	134	1	0.21768342731230883	0.11934266873093412
PD058-F0_D780_pyclone	134	1	0.7347516407305363	0.14509849850995588
PD058-F0_D779_pyclone	134	1	0.06956921927300692	0.07179221763913365
PD058-F2_1815_pyclone	135	1	0.6850785669317846	0.17685018958546267
PD058-58_T_pyclone	135	1	0.25320734825571517	0.13653508635520187
PD058-F0_D780_pyclone	135	1	0.7074388570267433	0.1742510774102825
PD058-F0_D779_pyclone	135	1	0.07812293069701329	0.07971907199426456
PD058-F2_1815_pyclone	136	2	0.6165113148157287	0.07957955838242108
PD058-58_T_pyclone	136	2	0.3145614861082575	0.060422807431105126
PD058-F0_D780_pyclone	136	2	0.5467409289983467	0.07454553006346382
PD058-F0_D779_pyclone	136	2	0.6564194435363635	0.085630938356508
PD058-F2_1815_pyclone	137	1	0.8116199774419606	0.11957141216392356
PD058-58_T_pyclone	137	1	0.288776371003712	0.13494983913328373
PD058-F0_D780_pyclone	137	1	0.7915995785127986	0.12896554918275555
PD058-F0_D779_pyclone	137	1	0.06711154203986182	0.06950095364200244
PD058-F2_1815_pyclone	138	2	0.9635794587500872	0.035748529292716304
PD058-58_T_pyclone	138	2	0.2458238985297799	0.06412889390060135
PD058-F0_D780_pyclone	138	2	0.9163026652431308	0.0600789358478296
PD058-F0_D779_pyclone	138	2	0.007025702577668156	0.01150925238092914
PD058-F2_1815_pyclone	139	1	0.7480613131084503	0.16170055839334901
PD058-58_T_pyclone	139	1	0.225582359714413	0.12321849800746064
PD058-F0_D780_pyclone	139	1	0.8689184799395179	0.10884940903055715
PD058-F0_D779_pyclone	139	1	0.056993594339338045	0.06000248400149031
PD058-F2_1815_pyclone	140	1	0.6891147589803871	0.15990656816310614
PD058-58_T_pyclone	140	1	0.10902429276839667	0.07543421000384952
PD058-F0_D780_pyclone	140	1	0.7530036070731575	0.14573454912643508
PD058-F0_D779_pyclone	140	1	0.0469787302862454	0.050493099295084845
PD058-F2_1815_pyclone	141	1	0.596120392442357	0.21180025229393523
PD058-58_T_pyclone	141	1	0.1484653129292449	0.09165503632738216
PD058-F0_D780_pyclone	141	1	0.5486905975884473	0.2010341262127923
PD058-F0_D779_pyclone	141	1	0.03159174458807268	0.03565157363488679
PD058-F2_1815_pyclone	142	1	0.843810609414757	0.10538243794352915
PD058-58_T_pyclone	142	1	0.27587692477482284	0.10876706334219415
PD058-F0_D780_pyclone	142	1	0.9149334621592004	0.07447368346518651
PD058-F0_D779_pyclone	142	1	0.02707127548340872	0.033678229439491315
PD058-F2_1815_pyclone	143	1	0.8710781041573158	0.10402139009162227
PD058-58_T_pyclone	143	1	0.16356566458710073	0.11010412883771173
PD058-F0_D780_pyclone	143	1	0.9276078215023562	0.0683741016653825
PD058-F0_D779_pyclone	143	1	0.07505221469532322	0.07688187838573343
PD058-F2_1815_pyclone	144	1	0.8533209669062503	0.11468142403319362
PD058-58_T_pyclone	144	1	0.225582359714413	0.12321849800746064
PD058-F0_D780_pyclone	144	1	0.9243037906440029	0.07021511520146428
PD058-F0_D779_pyclone	144	1	0.06956921927300692	0.07179221763913365
PD058-F2_1815_pyclone	145	1	0.9231143290763855	0.0680726850445272
PD058-58_T_pyclone	145	1	0.2624675882956106	0.09763229399820884
PD058-F0_D780_pyclone	145	1	0.6234782010631256	0.12628724035734254
PD058-F0_D779_pyclone	145	1	0.06942494087397467	0.04929995763860391
PD058-F2_1815_pyclone	146	1	0.7204585473224703	0.12003052372912011
PD058-58_T_pyclone	146	1	0.4121954366098112	0.09858372801848501
PD058-F0_D780_pyclone	146	1	0.7288005133098183	0.1132938599151236
PD058-F0_D779_pyclone	146	1	0.042266927756999674	0.03095605907954247
PD058-F2_1815_pyclone	147	1	0.8384996580241948	0.10427677894123212
PD058-58_T_pyclone	147	1	0.3211330503013309	0.11592131499265802
PD058-F0_D780_pyclone	147	1	0.774449911688168	0.12026537464900394
PD058-F0_D779_pyclone	147	1	0.015776539083327448	0.019993399194500255
PD058-F2_1815_pyclone	148	1	0.6399392530154437	0.21261997515118244
PD058-58_T_pyclone	148	1	0.17020485330434476	0.1142144603803154
PD058-F0_D780_pyclone	148	1	0.8916999376348087	0.08959070199290406
PD058-F0_D779_pyclone	148	1	0.06956921927300692	0.07179221763913365
PD058-F2_1815_pyclone	149	1	0.7145290808486467	0.22688103886203176
PD058-58_T_pyclone	149	1	0.038471400783233994	0.04693059386995047
PD058-F0_D780_pyclone	149	1	0.03303494454040659	0.04108605448328606
PD058-F0_D779_pyclone	149	1	0.040683109046109826	0.04929924856899107
PD058-F2_1815_pyclone	150	2	0.7190893202349511	0.11604514373401724
PD058-58_T_pyclone	150	2	0.30480720214342394	0.09183952034505705
PD058-F0_D780_pyclone	150	2	0.5582688683409802	0.11869941090981934
PD058-F0_D779_pyclone	150	2	0.9072980350913711	0.0752903659601658
PD058-F2_1815_pyclone	151	1	0.7878209916653068	0.14139805503517375
PD058-58_T_pyclone	151	1	0.46802309489481214	0.15664310424071018
PD058-F0_D780_pyclone	151	1	0.34756355717753473	0.14328748248842244
PD058-F0_D779_pyclone	151	1	0.465566814263558	0.19394104588614786
PD058-F2_1815_pyclone	152	1	0.731051437534645	0.22406550356310737
PD058-58_T_pyclone	152	1	0.2628343743233546	0.11989961338806801
PD058-F0_D780_pyclone	152	1	0.667865181700849	0.21087112229723334
PD058-F0_D779_pyclone	152	1	0.02355557768381915	0.030795003271523725
PD058-F2_1815_pyclone	153	1	0.7293375000246831	0.1706407766514524
PD058-58_T_pyclone	153	1	0.24326770094684494	0.13178907031696008
PD058-F0_D780_pyclone	153	1	0.848135362752656	0.11853927513936065
PD058-F0_D779_pyclone	153	1	0.056993594339338045	0.06000248400149031
PD058-F2_1815_pyclone	154	1	0.8136119769227845	0.12728013807927716
PD058-58_T_pyclone	154	1	0.25320734825571517	0.13653508635520187
PD058-F0_D780_pyclone	154	1	0.8598623394513573	0.1206842242725443
PD058-F0_D779_pyclone	154	1	0.0722091036530108	0.07424651641500253
PD058-F2_1815_pyclone	155	1	0.7926115793887227	0.142995653424366
PD058-58_T_pyclone	155	1	0.2992910834696676	0.13917268296658425
PD058-F0_D780_pyclone	155	1	0.6871440510129557	0.17042378223237498
PD058-F0_D779_pyclone	155	1	0.10916930712766199	0.10785907412500949
PD058-F2_1815_pyclone	156	1	0.4355251525387238	0.1707432295535079
PD058-58_T_pyclone	156	1	0.05531727436788922	0.05841840407988092
PD058-F0_D780_pyclone	156	1	0.4896861706481461	0.13965736734656972
PD058-F0_D779_pyclone	156	1	0.05373420179232602	0.056919666249492025
PD058-F2_1815_pyclone	157	1	0.905413010068294	0.07974691259879858
PD058-58_T_pyclone	157	1	0.10067949124824777	0.05891149866586304
PD058-F0_D780_pyclone	157	1	0.774449911688168	0.12026537464900394
PD058-F0_D779_pyclone	157	1	0.03744766535328558	0.04133585104348559
PD058-F2_1815_pyclone	158	1	0.6884039284167269	0.16484224550689838
PD058-58_T_pyclone	158	1	0.23191196216757645	0.11131409942583295
PD058-F0_D780_pyclone	158	1	0.5273390306235034	0.14694990999570245
PD058-F0_D779_pyclone	158	1	0.0722091036530108	0.07424651641500253
PD058-F2_1815_pyclone	159	1	0.6013838868512621	0.2178582978830431
PD058-58_T_pyclone	159	1	0.15012268619458244	0.10181555252326539
PD058-F0_D780_pyclone	159	1	0.6649335619597475	0.16813111414454093
PD058-F0_D779_pyclone	159	1	0.04077236122259439	0.044542752952400254
PD058-F2_1815_pyclone	160	1	0.40081544045017703	0.17607966406677908
PD058-58_T_pyclone	160	1	0.06481785304698581	0.06735700369385392
PD058-F0_D780_pyclone	160	1	0.6253129384074215	0.1715205515769141
PD058-F0_D779_pyclone	160	1	0.08506583951532107	0.08609901828464706
PD058-F2_1815_pyclone	161	1	0.7745005105480123	0.13660972180124958
PD058-58_T_pyclone	161	1	0.09333139548115739	0.09363058125936957
PD058-F0_D780_pyclone	161	1	0.8026163030653837	0.14626758144733257
PD058-F0_D779_pyclone	161	1	0.08506583951532107	0.08609901828464706
PD058-F2_1815_pyclone	162	1	0.8188677890215645	0.12762068251708616
PD058-58_T_pyclone	162	1	0.2992910834696676	0.13917268296658425
PD058-F0_D780_pyclone	162	1	0.3443081370282485	0.12290636594821973
PD058-F0_D779_pyclone	162	1	0.05877163925067928	0.06167942023212183
PD058-F2_1815_pyclone	163	1	0.7854147192373346	0.1519924496768991
PD058-58_T_pyclone	163	1	0.23829503283292178	0.15458141993319063
PD058-F0_D780_pyclone	163	1	0.8895683994570426	0.09652102750837932
PD058-F0_D779_pyclone	163	1	0.08506583951532107	0.08609901828464706
PD058-F2_1815_pyclone	164	1	0.9367213879565839	0.059307367146285477
PD058-58_T_pyclone	164	1	0.25854448103806543	0.10283763817882954
PD058-F0_D780_pyclone	164	1	0.6736358580979208	0.15165423209690618
PD058-F0_D779_pyclone	164	1	0.04366354523338265	0.04732036234163373
PD058-F2_1815_pyclone	165	1	0.812573559384692	0.11665938621657101
PD058-58_T_pyclone	165	1	0.3060490534563274	0.0959500686087902
PD058-F0_D780_pyclone	165	1	0.6859618360568052	0.1263683747386757
PD058-F0_D779_pyclone	165	1	0.12624602252241146	0.07259038392009906
PD058-F2_1815_pyclone	166	1	0.6499716275997468	0.16584398595484576
PD058-58_T_pyclone	166	1	0.40248644964664604	0.13970258975031324
PD058-F0_D780_pyclone	166	1	0.7071496271607898	0.1586840300387757
PD058-F0_D779_pyclone	166	1	0.5496320193781618	0.1641308048279404
PD058-F2_1815_pyclone	167	1	0.9005636534764442	0.08048735223808638
PD058-58_T_pyclone	167	1	0.28880803891146023	0.09543344507730711
PD058-F0_D780_pyclone	167	1	0.7347392919122551	0.11709344323741971
PD058-F0_D779_pyclone	167	1	0.03159174458807268	0.03565157363488679
PD058-F2_1815_pyclone	168	1	0.8762945625895192	0.1025960749144776
PD058-58_T_pyclone	168	1	0.14158109730011573	0.0963185631550393
PD058-F0_D780_pyclone	168	1	0.8762945625895192	0.1025960749144776
PD058-F0_D779_pyclone	168	1	0.08144968480051726	0.08278213425878427
PD058-F2_1815_pyclone	169	1	0.7898895741732418	0.15461920542217072
PD058-58_T_pyclone	169	1	0.24717706547804416	0.10690353334334676
PD058-F0_D780_pyclone	169	1	0.7644049682407045	0.14096173058066186
PD058-F0_D779_pyclone	169	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	170	1	0.5367331212478715	0.17891324830061822
PD058-58_T_pyclone	170	1	0.4138577973776772	0.15998935461481423
PD058-F0_D780_pyclone	170	1	0.725568215065365	0.2278277599491705
PD058-F0_D779_pyclone	170	1	0.026067834634430496	0.030242094954504372
PD058-F2_1815_pyclone	171	1	0.8394747406048019	0.13390555373160903
PD058-58_T_pyclone	171	1	0.13129827300455282	0.12722725409580946
PD058-F0_D780_pyclone	171	1	0.8413995914319584	0.12759632116262912
PD058-F0_D779_pyclone	171	1	0.10916930712766199	0.10785907412500949
PD058-F2_1815_pyclone	172	1	0.6871440510129557	0.17042378223237498
PD058-58_T_pyclone	172	1	0.288776371003712	0.13494983913328373
PD058-F0_D780_pyclone	172	1	0.8610936415195485	0.10140158906295367
PD058-F0_D779_pyclone	172	1	0.05373420179232602	0.056919666249492025
PD058-F2_1815_pyclone	173	1	0.8579494316483716	0.11122637133113594
PD058-58_T_pyclone	173	1	0.1852876407518447	0.12345404624711497
PD058-F0_D780_pyclone	173	1	0.7644049682407045	0.14096173058066186
PD058-F0_D779_pyclone	173	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	174	1	0.8411401419421799	0.0858412975742269
PD058-58_T_pyclone	174	1	0.28436309746130234	0.07230258741357927
PD058-F0_D780_pyclone	174	1	0.7469370158286539	0.09931250769968114
PD058-F0_D779_pyclone	174	1	0.011960754914950708	0.016099849708886955
PD058-F2_1815_pyclone	175	1	0.4532547147519176	0.20963081547051732
PD058-58_T_pyclone	175	1	0.2444969759539967	0.1086080540530363
PD058-F0_D780_pyclone	175	1	0.8364528894021153	0.14239206154183653
PD058-F0_D779_pyclone	175	1	0.02769163675380415	0.03183756601895458
PD058-F2_1815_pyclone	176	1	0.6663568476213002	0.17159966216608805
PD058-58_T_pyclone	176	1	0.21381294266257292	0.14050173642270328
PD058-F0_D780_pyclone	176	1	0.7232931738182394	0.1530723060476948
PD058-F0_D779_pyclone	176	1	0.0890107938344783	0.08970238668662807
PD058-F2_1815_pyclone	177	1	0.763957183018066	0.12607090929855225
PD058-58_T_pyclone	177	1	0.08382842715111802	0.058896785304768454
PD058-F0_D780_pyclone	177	1	0.7298264951632172	0.1398566732899049
PD058-F0_D779_pyclone	177	1	0.03215391407503383	0.03619937829757299
PD058-F2_1815_pyclone	178	1	0.568276479588789	0.19544552704255883
PD058-58_T_pyclone	178	1	0.37759784705881083	0.14177165043299148
PD058-F0_D780_pyclone	178	1	0.6178521394298097	0.1786328224794262
PD058-F0_D779_pyclone	178	1	0.10916930712766199	0.10785907412500949
PD058-F2_1815_pyclone	179	1	0.8425263662324358	0.11915435099413517
PD058-58_T_pyclone	179	1	0.21768342731230883	0.11934266873093412
PD058-F0_D780_pyclone	179	1	0.8533209669062503	0.11468142403319362
PD058-F0_D779_pyclone	179	1	0.09333139548115739	0.09363058125936957
PD058-F2_1815_pyclone	180	1	0.9345101428837893	0.06384836643705767
PD058-58_T_pyclone	180	1	0.17741969012031314	0.11865174874218722
PD058-F0_D780_pyclone	180	1	0.9243037906440029	0.07021511520146428
PD058-F0_D779_pyclone	180	1	0.07505221469532322	0.07688187838573343
PD058-F2_1815_pyclone	181	1	0.7390421643554977	0.11447830615654483
PD058-58_T_pyclone	181	1	0.08505076179318133	0.05041381421414231
PD058-F0_D780_pyclone	181	1	0.820960078256524	0.09937312081257701
PD058-F0_D779_pyclone	181	1	0.021055334514997578	0.02528429188188801
PD058-F2_1815_pyclone	182	1	0.6729595082645075	0.21257238098683143
PD058-58_T_pyclone	182	1	0.04928162423423851	0.05667912895803371
PD058-F0_D780_pyclone	182	1	0.09513990322427374	0.10206982066249884
PD058-F0_D779_pyclone	182	1	0.07812293069701329	0.07971907199426456
PD058-F2_1815_pyclone	183	1	0.685964979323706	0.2032418502669007
PD058-58_T_pyclone	183	1	0.043514308003407075	0.05077880364043144
PD058-F0_D780_pyclone	183	1	0.41682607678761774	0.18428653096296188
PD058-F0_D779_pyclone	183	1	0.0458209481880611	0.04938651939317556
PD058-F2_1815_pyclone	184	1	0.7605900407648832	0.12472875518325759
PD058-58_T_pyclone	184	1	0.02951934106945083	0.033627958826740696
PD058-F0_D780_pyclone	184	1	0.12501870327442982	0.06385229676654983
PD058-F0_D779_pyclone	184	1	0.028128019873823	0.032265548110463255
PD058-F2_1815_pyclone	185	1	0.6311296573354769	0.16535622863639582
PD058-58_T_pyclone	185	1	0.3227970797825987	0.14840235866058696
PD058-F0_D780_pyclone	185	1	0.7745005105480123	0.13660972180124958
PD058-F0_D779_pyclone	185	1	0.08144968480051726	0.08278213425878427
PD058-F2_1815_pyclone	186	1	0.4264679297159336	0.14621259869822142
PD058-58_T_pyclone	186	1	0.5609377069256344	0.15867830922411058
PD058-F0_D780_pyclone	186	1	0.8996150332549092	0.08485494593185938
PD058-F0_D779_pyclone	186	1	0.653288979801204	0.16048073722617967
PD058-F2_1815_pyclone	187	1	0.8256181511095955	0.12355091891707372
PD058-58_T_pyclone	187	1	0.25324457826539004	0.12032429574863265
PD058-F0_D780_pyclone	187	1	0.5612686795758222	0.18347827154550145
PD058-F0_D779_pyclone	187	1	0.048194505440077584	0.05165345353654461
PD058-F2_1815_pyclone	188	1	0.8728041399473881	0.1055533912559292
PD058-58_T_pyclone	188	1	0.20346238153596796	0.11229555941663967
PD058-F0_D780_pyclone	188	1	0.8781792769869092	0.10401057908388592
PD058-F0_D779_pyclone	188	1	0.12301038703774614	0.12005099022112609
PD058-F2_1815_pyclone	189	1	0.7854147192373346	0.1519924496768991
PD058-58_T_pyclone	189	1	0.23829503283292178	0.15458141993319063
PD058-F0_D780_pyclone	189	1	0.8078113169821697	0.13825469457135467
PD058-F0_D779_pyclone	189	1	0.10916930712766199	0.10785907412500949
PD058-F2_1815_pyclone	190	1	0.8762945625895192	0.1025960749144776
PD058-58_T_pyclone	190	1	0.23408672534303154	0.12735901885688125
